ID,SIZE,PREDICTED,ACTUAL
1,215,0.0,NO
1,271,0.0,YES
1,451,0.0,YES
1,137,9.269674773222661E-57,YES
1,368,0.0,YES
1,764,0.0,YES
1,51,4.158099822214043E-150,NO
1,150,2.995199687869978E-226,YES
1,31,3.1219495404280813E-147,NO
1,180,9.197082958518703E-57,NO
1,196,0.0,YES
1,473,0.0,YES
1,40,3.6085915995050366E-8,NO
1,255,3.6760876523468984E-165,YES
1,379,0.0,YES
1,509,0.0,YES
1,32,2.6982029267983165E-5,NO
1,66,6.588313267404364E-92,NO
1,187,0.0,YES
1,576,0.0,YES
1,158,0.0,YES
1,46,0.0,YES
1,27,0.0,NO
1,788,0.0,YES
1,60,1.2622625307976553E-84,NO
1,62,0.0,YES
1,88,0.0,YES
1,52,2.77592352971562E-83,YES
1,163,5.703490941861351E-209,NO
1,91,0.0,YES
1,147,9.197082958518703E-57,NO
1,139,3.7303240969817437E-64,NO
1,282,3.796233239107245E-64,YES
1,582,0.0,YES
1,800,8.60267859979871E-229,YES
1,216,2.080260958305305E-136,YES
1,55,0.9999998889044043,NO
1,184,5.427147168045368E-209,NO
1,65,0.9999998889044043,NO
1,150,2.1734594174593863E-136,YES
1,81,0.9999999999999956,YES
1,84,0.9999999999999956,NO
1,905,0.0,YES
1,312,9.961446232045759E-226,YES
1,171,3.701111529954468E-64,YES
1,153,1.9833158869833108E-225,YES
1,84,0.9404638650328514,YES
1,169,5.703490941861351E-209,YES
1,189,5.427147168045368E-209,YES
1,127,2.295550426981792E-220,YES
1,79,0.9999998889044043,YES
1,90,6.644572119271117E-70,NO
1,85,0.9999999999999956,NO
1,113,5.748508123883591E-209,YES
1,276,2.1948674982166114E-223,YES
1,549,0.0,YES
1,27,0.9999172889382044,NO
1,88,0.0,YES
1,283,2.3736766054952095E-214,YES
1,175,5.703490941861351E-209,YES
1,507,6.902902771853761E-209,YES
1,209,3.7227820649486206E-64,NO
1,147,3.701111529954468E-64,NO
1,98,3.730324096981743E-64,YES
1,132,0.0,NO
1,236,0.0,YES
1,227,1.2286303107331958E-217,YES
1,172,5.427147168045368E-209,NO
1,507,0.0,YES
1,90,0.0,YES
1,58,1.2622625307976553E-84,YES
1,132,9.269674773222661E-57,NO
1,529,2.6305256184724878E-136,YES
1,694,0.0,YES
1,148,9.197082958518703E-57,YES
1,174,9.197082958518703E-57,NO
1,148,9.197082958518703E-57,NO
1,92,3.730324096981743E-64,NO
1,664,0.0,YES
1,55,1.2622625307976553E-84,NO
1,256,5.458923887463762E-209,YES
1,54,0.9999999999999956,NO
1,38,0.9999999999999956,YES
1,98,9.269674773222661E-57,YES
1,39,0.9999999999999956,NO
1,69,0.9999999999999956,YES
1,94,9.269674773222661E-57,YES
1,72,0.9999999999999956,NO
1,42,0.9999999999999956,NO
1,48,0.9999999999999956,NO
1,63,0.9999999999999956,YES
1,318,5.3632466332663545E-232,YES
1,136,3.730324096981743E-64,YES
1,141,3.730324096981743E-64,YES
1,190,3.701111529954468E-64,YES
1,46,0.9999999999999956,NO
1,165,4.613005167975307E-90,NO
1,162,3.701111529954468E-64,NO
1,58,0.9999999999999956,NO
1,148,3.701111529954468E-64,YES
1,74,0.9999999999999956,NO
1,36,2.6982029267983165E-5,NO
1,37,0.9999999999999956,NO
1,38,0.9999999999999956,NO
1,39,0.9999999999999956,NO
1,96,9.269674773222661E-57,YES
1,88,9.269674773222661E-57,NO
1,71,0.9999999999999956,NO
1,114,3.730324096981743E-64,NO
1,342,1.6887772262363992E-78,YES
1,84,0.9999999999999956,NO
1,58,0.9999999999999956,NO
1,129,3.7303240969817437E-64,NO
1,363,3.924533097567814E-64,YES
1,242,3.72278206494862E-64,YES
1,682,0.0,YES
1,366,3.924533097567814E-64,YES
1,103,3.7303240969817437E-64,YES
1,41,0.9999999999999956,NO
1,66,0.9999999999999956,NO
1,63,0.9999998889044043,NO
1,47,0.9999999999999956,NO
1,183,9.197082958518703E-57,NO
1,49,0.9999999999999956,NO
1,50,0.9999999999999956,NO
1,98,9.269674773222661E-57,NO
1,143,3.701111529954468E-64,NO
1,43,0.9999999999999956,NO
1,42,0.9999999999999956,NO
1,56,0.9999998889044043,NO
1,162,9.197082958518703E-57,YES
1,6523,0.0,YES
1,153,9.197082958518703E-57,NO
1,43,0.9999998889044043,NO
1,41,0.9999999999999956,NO
1,400,0.0,YES
1,425,0.0,YES
1,1041,0.0,YES
1,92,0.0,YES
1,355,0.0,YES
1,105,9.269674773222661E-57,YES
1,105,9.269674773222661E-57,YES
1,92,9.269674773222661E-57,YES
1,101,9.269674773222661E-57,YES
1,45,0.9999999999999956,YES
1,299,2.2293191701011772E-136,YES
1,32,0.9999998889044043,NO
1,111,9.269674773222661E-57,NO
1,35,0.9999999999999956,NO
1,85,0.9999998889044043,YES
1,27,1.0,NO
1,28,1.0,NO
1,36,5.285942961049118E-66,YES
1,574,3.018882033413053E-136,YES
1,67,0.9999998889044043,NO
1,29,0.9999999999999956,NO
1,72,0.9999998889044043,NO
1,37,0.9999999999999956,NO
1,51,1.584549061171632E-77,NO
1,31,2.6982029267983165E-5,NO
1,77,0.9999998889044043,YES
1,168,4.876649106831466E-67,YES
1,81,0.9999998889044043,YES
1,37,2.6982029267983165E-5,NO
1,27,0.9999172889382044,NO
1,48,7.205230571796248E-79,NO
1,436,2.2759266910191386E-159,YES
1,77,8.114159896969419E-161,YES
1,63,1.2622625307976553E-84,NO
1,76,0.9999999999999956,NO
1,191,0.0,YES
1,160,3.701111529954468E-64,YES
1,906,0.0,YES
1,74,0.9999999999999956,NO
1,94,9.269674773222661E-57,NO
1,22,1.0,NO
1,481,1.347758581330252E-153,YES
1,62,0.9999999999999956,NO
1,58,0.9999999999999956,NO
1,94,3.730324096981743E-64,NO
1,27,1.0,NO
1,77,0.9999999999999956,NO
1,744,6.93751938902252E-142,YES
1,64,1.2622625307976553E-84,YES
1,45,7.205230571796248E-79,NO
1,63,0.9999999999999956,NO
1,37,0.9999999999999956,NO
1,64,0.9999999999999956,NO
1,124,9.269674773222661E-57,NO
1,172,2.1734594174593863E-136,NO
1,36,0.9999998889044043,NO
1,58,0.9999999999999956,NO
1,62,0.9999999999999956,NO
1,132,3.730324096981743E-64,NO
1,74,0.9999998889044043,NO
1,83,0.9999999999999956,YES
1,74,0.9999999999999956,NO
1,48,0.9999999999999956,NO
1,60,0.9999999999999956,YES
