ID,SIZE,PREDICTED,ACTUAL
5,137,0.0895074202166098,NO
5,252,0.133700543944672,NO
5,362,0.25167041376336524,NO
5,81,0.08174453248895222,NO
5,165,0.09684710718325822,NO
5,81,0.08174453248895222,NO
5,107,0.08441141267162493,NO
5,163,0.09518088130414824,NO
5,616,0.857600446595651,NO
5,371,0.2508602691329573,NO
5,138,0.0895074202166098,NO
5,58,0.08022031852437525,NO
5,844,0.9972929314852844,NO
5,1272,0.9999999562512139,NO
5,245,0.13004727343661215,NO
5,65,0.08049802706313865,NO
5,299,0.17070628212050853,NO
5,472,0.4876588373942816,NO
5,441,0.40905395756752233,NO
5,76,0.0812592588228567,NO
5,199,0.10686734176332095,NO
5,527,0.6413316925800119,NO
5,35,0.07978246321921152,NO
5,133,0.08832014034724692,NO
5,32,0.07983998982544538,NO
5,164,0.09684710718325822,YES
5,148,0.09215292347450285,NO
5,343,0.22539382800195992,NO
5,164,0.09684710718325822,YES
5,55,0.08001031239615991,NO
5,126,0.08721938044224872,NO
5,78,0.0812592588228567,NO
5,110,0.08441141267162493,NO
5,80,0.0812592588228567,NO
5,76,0.0812592588228567,NO
5,41,0.07979163529694916,NO
5,63,0.08049802706313865,NO
5,106,0.08441141267162493,NO
5,72,0.08084407544140368,NO
5,86,0.08174453248895222,NO
5,48,0.07986752706806775,NO
5,63,0.08049802706313865,NO
5,375,0.2711767428509223,NO
5,131,0.08832014034724692,NO
5,146,0.09078401157243189,NO
5,208,0.11175439795543278,NO
5,150,0.09215292347450285,NO
5,38,0.07978246321921152,NO
5,43,0.07979163529694916,NO
5,47,0.07986752706806775,NO
5,32,0.07983998982544538,NO
5,93,0.08292998997287937,NO
5,113,0.08526729718660032,NO
5,282,0.15506164296569055,NO
5,251,0.133700543944672,NO
5,251,0.133700543944672,NO
5,91,0.08230101469092396,NO
5,86,0.08174453248895222,NO
5,42,0.07979163529694916,NO
5,106,0.08441141267162493,NO
5,34,0.07978246321921152,NO
5,53,0.08001031239615991,NO
5,40,0.07979163529694916,NO
5,98,0.08292998997287937,NO
5,80,0.0812592588228567,NO
5,39,0.07979163529694916,NO
5,34,0.07978246321921152,NO
5,38,0.07978246321921152,NO
5,103,0.08363291296829327,NO
5,518,0.624210311755951,NO
5,46,0.07986752706806775,NO
5,141,0.09078401157243189,NO
5,106,0.08441141267162493,NO
5,57,0.08022031852437525,NO
5,210,0.11175439795543278,NO
5,525,0.6413316925800119,NO
5,88,0.08230101469092396,NO
5,833,0.9965454968354432,NO
5,457,0.45524497057290725,NO
5,99,0.08363291296829327,NO
5,151,0.09215292347450285,NO
5,52,0.08001031239615991,NO
5,1143,0.9999984290783038,YES
5,39,0.07979163529694916,NO
5,89,0.08230101469092396,NO
5,100,0.08363291296829327,NO
5,84,0.08174453248895222,NO
5,641,0.9042787093282126,YES
5,68,0.08049802706313865,NO
5,312,0.18249291846901058,NO
5,101,0.08363291296829327,NO
5,78,0.0812592588228567,NO
5,81,0.08174453248895222,NO
5,125,0.08721938044224872,NO
5,112,0.08526729718660032,NO
5,1311,0.9999999916108324,YES
5,826,0.9969090100277194,YES
5,283,0.14806934069129296,NO
5,103,0.08363291296829327,NO
5,29,0.07983998982544538,NO
5,194,0.10686734176332095,YES
5,72,0.08084407544140368,NO
5,36,0.07978246321921152,NO
5,72,0.08084407544140368,NO
5,121,0.08620255895169562,YES
5,68,0.08049802706313865,YES
5,133,0.08832014034724692,NO
5,1112,0.9999957656297773,NO
5,70,0.08084407544140368,NO
5,47,0.07986752706806775,NO
5,286,0.16002005857246854,YES
5,72,0.08084407544140368,NO
5,1047,0.9999806932624888,YES
5,506,0.5764987604512459,YES
5,132,0.08832014034724692,NO
5,218,0.11721108725603463,YES
5,37,0.07978246321921152,NO
5,88,0.07828576042797412,YES
5,94,0.08292998997287937,NO
5,132,0.08832014034724692,NO
5,62,0.08022031852437525,YES
5,242,0.13004727343661215,YES
5,161,0.09518088130414824,YES
5,119,0.08620255895169562,NO
5,113,0.08526729718660032,NO
5,688,0.9457775564258533,YES
5,114,0.08526729718660032,NO
5,82,0.08174453248895222,NO
5,124,0.08721938044224872,NO
5,92,0.08230101469092396,NO
5,82,0.08174453248895222,NO
5,138,0.0895074202166098,NO
5,117,0.08620255895169562,NO
5,76,0.0812592588228567,NO
5,236,0.12657962845656082,YES
5,548,0.7464704202019762,YES
5,287,0.16002005857246854,YES
5,60,0.08022031852437525,NO
5,115,0.08526729718660032,YES
5,325,0.2024399446725973,NO
5,53,0.08001031239615991,NO
5,957,0.9997782434373117,YES
5,187,0.10250314654529068,YES
5,26,0.0799643468969549,NO
5,744,0.9857462850255866,YES
5,429,0.3674191427673368,YES
5,50,0.07986752706806775,NO
5,470,0.545646537667402,NO
5,41,0.07979163529694916,NO
5,109,0.08441141267162493,YES
5,89,0.08230101469092396,NO
5,34,0.07978246321921152,NO
5,248,0.133700543944672,YES
5,671,0.9481606774800968,YES
5,53,0.08001031239615991,NO
5,230,0.12328948867319894,YES
5,42,0.07979163529694916,NO
5,31,0.07983998982544538,NO
5,36,0.07978246321921152,NO
5,169,0.09204964983776776,YES
5,68,0.08049802706313865,NO
5,64,0.08049802706313865,NO
5,82,0.08174453248895222,NO
5,44,0.07979163529694916,NO
5,628,0.953793922219943,YES
5,34,0.07978246321921152,NO
5,711,0.9649753517885505,YES
5,279,0.14806934069129296,NO
5,148,0.09215292347450285,YES
5,67,0.08049802706313865,NO
5,45,0.07986752706806775,NO
5,33,0.07978246321921152,NO
5,79,0.09913377789783913,NO
5,38,0.07978246321921152,NO
5,33,0.07978246321921152,NO
5,69,0.08084407544140368,YES
5,272,0.18500387314521283,NO
5,57,0.07624037486904113,NO
5,33,0.07618476868989128,NO
5,129,0.08832014034724692,NO
5,583,0.7970587110670665,NO
5,180,0.10050387924840898,NO
5,33,0.07978246321921152,NO
5,333,0.20974122081327848,NO
