ID,SIZE,PREDICTED,ACTUAL
3,137,0.018518518518518517,NO
3,252,0.018518518518518517,NO
3,343,0.9814814814814813,YES
3,154,0.018518518518518517,YES
3,37,0.018518518518518517,NO
3,130,0.9814814814814813,NO
3,701,0.9814814814814813,NO
3,250,0.018518518518518517,YES
3,112,0.018518518518518517,YES
3,29,0.018518518518518517,NO
3,63,0.018518518518518517,NO
3,349,0.9814814814814813,YES
3,213,0.9814814814814813,YES
3,65,0.018518518518518517,NO
3,104,0.018518518518518517,NO
3,265,0.9814814814814813,NO
3,496,0.9814814814814813,NO
3,38,0.018518518518518517,NO
3,342,0.9814814814814813,YES
3,70,0.018518518518518517,NO
3,179,0.9814814814814813,NO
3,532,0.9814814814814813,YES
3,35,0.018518518518518517,NO
3,133,0.018518518518518517,NO
3,32,0.018518518518518517,NO
3,343,0.9814814814814813,NO
3,164,0.9814814814814813,YES
3,55,0.018518518518518517,NO
3,126,0.9814814814814813,NO
3,132,0.018518518518518517,NO
3,149,0.018518518518518517,NO
3,210,0.9814814814814813,NO
3,151,0.018518518518518517,NO
3,39,0.018518518518518517,NO
3,45,0.018518518518518517,NO
3,48,0.018518518518518517,NO
3,33,0.018518518518518517,NO
3,98,0.9814814814814813,NO
3,117,0.018518518518518517,NO
3,283,0.9814814814814813,NO
3,251,0.018518518518518517,NO
3,252,0.018518518518518517,NO
3,88,0.018518518518518517,NO
3,83,0.018518518518518517,NO
3,43,0.018518518518518517,NO
3,107,0.018518518518518517,NO
3,35,0.018518518518518517,NO
3,55,0.018518518518518517,NO
3,41,0.018518518518518517,NO
3,99,0.9814814814814813,NO
3,75,0.018518518518518517,NO
3,40,0.018518518518518517,NO
3,35,0.018518518518518517,NO
3,39,0.018518518518518517,NO
3,101,0.018518518518518517,NO
3,508,0.9814814814814813,NO
3,47,0.018518518518518517,NO
3,142,0.018518518518518517,NO
3,106,0.018518518518518517,NO
3,62,0.018518518518518517,NO
3,210,0.9814814814814813,NO
3,525,0.9814814814814813,NO
3,88,0.018518518518518517,NO
3,833,0.9814814814814813,NO
3,457,0.9814814814814813,NO
3,99,0.9814814814814813,NO
3,151,0.018518518518518517,NO
3,52,0.018518518518518517,NO
3,1069,0.9814814814814813,YES
3,39,0.018518518518518517,NO
3,89,0.018518518518518517,NO
3,100,0.9814814814814813,NO
3,622,0.9814814814814813,YES
3,68,0.018518518518518517,NO
3,312,0.9814814814814813,NO
3,101,0.018518518518518517,NO
3,78,0.018518518518518517,NO
3,81,0.018518518518518517,NO
3,125,0.9814814814814813,NO
3,112,0.018518518518518517,YES
3,1179,0.9814814814814813,YES
3,505,0.9814814814814813,YES
3,280,0.9814814814814813,YES
3,29,0.018518518518518517,NO
3,194,0.9814814814814813,YES
3,72,0.018518518518518517,NO
3,36,0.018518518518518517,NO
3,72,0.018518518518518517,NO
3,121,0.9814814814814813,NO
3,68,0.018518518518518517,NO
3,131,0.5,NO
3,1069,0.9814814814814813,YES
3,70,0.018518518518518517,NO
3,47,0.018518518518518517,NO
3,271,0.018518518518518517,YES
3,72,0.018518518518518517,NO
3,973,0.9814814814814813,YES
3,482,0.9814814814814813,YES
3,132,0.018518518518518517,NO
3,197,0.9814814814814813,YES
3,37,0.018518518518518517,NO
3,86,0.018518518518518517,YES
3,81,0.018518518518518517,NO
3,132,0.018518518518518517,NO
3,58,0.018518518518518517,YES
3,218,0.9814814814814813,YES
3,147,0.018518518518518517,NO
3,119,0.9814814814814813,NO
3,111,0.009433962264150945,NO
3,668,0.9814814814814813,YES
3,114,0.018518518518518517,NO
3,82,0.018518518518518517,NO
3,99,0.018518518518518517,NO
3,92,0.9814814814814813,NO
3,82,0.018518518518518517,NO
3,128,0.9814814814814813,YES
3,69,0.018518518518518517,NO
3,117,0.018518518518518517,NO
3,78,0.018518518518518517,YES
3,186,0.9814814814814813,NO
3,498,0.9814814814814813,YES
3,277,0.018518518518518517,NO
3,60,0.018518518518518517,NO
3,115,0.018518518518518517,NO
3,310,0.9814814814814813,NO
3,45,0.018518518518518517,NO
3,892,0.9814814814814813,NO
3,188,0.018518518518518517,YES
3,26,0.018518518518518517,NO
3,654,0.9814814814814813,YES
3,408,0.018518518518518517,YES
3,50,0.018518518518518517,NO
3,410,0.018518518518518517,YES
3,41,0.018518518518518517,NO
3,106,0.018518518518518517,NO
3,85,0.018518518518518517,YES
3,34,0.018518518518518517,NO
3,245,0.9814814814814813,NO
3,648,0.9814814814814813,YES
3,53,0.018518518518518517,NO
3,193,0.9814814814814813,YES
3,42,0.018518518518518517,NO
3,31,0.018518518518518517,NO
3,36,0.018518518518518517,NO
3,154,0.018518518518518517,YES
3,68,0.018518518518518517,NO
3,64,0.018518518518518517,NO
3,75,0.018518518518518517,NO
3,44,0.018518518518518517,NO
3,584,0.9814814814814813,YES
3,34,0.018518518518518517,NO
3,650,0.9814814814814813,YES
3,220,0.018518518518518517,NO
3,123,0.9814814814814813,NO
3,67,0.018518518518518517,NO
3,45,0.018518518518518517,NO
3,33,0.018518518518518517,NO
3,59,0.018518518518518517,YES
3,38,0.018518518518518517,NO
3,33,0.018518518518518517,NO
3,69,0.018518518518518517,YES
3,129,0.9814814814814813,NO
3,583,0.9814814814814813,NO
3,181,0.9814814814814813,NO
3,33,0.018518518518518517,NO
3,327,0.9814814814814813,NO
3,40,0.018518518518518517,NO
3,113,0.018518518518518517,NO
3,128,0.9814814814814813,NO
