ID,SIZE,PREDICTED,ACTUAL
26,126,0.0038361297544425702,NO
26,22,6.522939711643185E-6,NO
26,75,3.022846880647091E-6,NO
26,131,0.019611734516791605,NO
26,223,5.901714690825571E-6,NO
26,40,1.5688238293976124E-6,NO
26,391,3.0982447905506585E-5,NO
26,46,2.2533984151550017E-6,NO
26,26,5.164007973597805E-6,NO
26,66,1.9989834822034203E-6,NO
26,95,7.290333194329699E-6,NO
26,33,9.046514390810575E-7,NO
26,103,0.005851534708262089,NO
26,219,7.745971960135743E-6,NO
26,329,2.0655391906740206E-5,NO
26,59,0.002773497229665578,NO
26,376,0.0071008636415053625,NO
26,33,9.046514390810575E-7,NO
26,36,1.3619465252979262E-6,NO
26,44,2.17433214793108E-6,NO
26,70,2.7541508602120317E-6,NO
26,69,0.024393438779109818,NO
26,31,2.7541508602120317E-6,NO
26,27,1.5889368914985545E-6,NO
26,33,9.046514390810575E-7,NO
26,27,1.5889368914985545E-6,NO
26,27,1.5889368914985545E-6,NO
26,40,1.5688238293976124E-6,NO
26,60,0.008749905789766688,NO
26,69,0.024393438779109818,NO
26,85,0.004331663717759702,NO
26,85,0.004331663717759702,NO
26,87,3.4426838344297177E-6,NO
26,53,0.0036923066834148805,NO
26,125,0.0025606982797558796,NO
26,151,3.997950980730894E-6,NO
26,242,0.0071008636415053625,NO
26,47,1.630750883845346E-6,NO
26,72,0.0023488656719066947,NO
26,51,2.3834015501731816E-6,NO
26,51,2.3834015501731816E-6,NO
26,110,0.006626566056679214,NO
26,87,3.4426838344297177E-6,NO
26,80,0.0021257624320202393,NO
26,76,3.6451931718376298E-6,NO
26,41,2.065615989668051E-6,NO
26,63,1.8778334231314547E-6,NO
26,55,2.816744845319567E-6,NO
26,106,0.002661213800840104,NO
26,72,0.0023488656719066947,NO
26,86,0.00726687981099218,NO
26,55,2.816744845319567E-6,NO
26,135,5.164007973597805E-6,NO
26,63,1.8778334231314547E-6,NO
26,412,7.745971960135743E-6,NO
26,533,8.852519791192255E-6,NO
26,71,0.16668043692793785,NO
26,50,0.002661213800840104,NO
26,39,1.549213592291222E-6,NO
26,106,0.002661213800840104,NO
26,37,0.0045262761936758125,NO
26,92,0.005242022937448104,NO
26,79,0.01639522911333704,NO
26,321,6.885320260897922E-6,NO
26,631,1.0327909280383863E-5,NO
26,140,0.012661286052046547,NO
26,258,1.239067580139745E-4,NO
26,384,6.196105640060897E-5,NO
26,74,0.0033263492675335584,NO
26,79,0.01639522911333704,NO
26,187,0.014784249892921089,NO
26,143,7.290333194329699E-6,NO
26,186,5.164007973597805E-6,NO
26,138,4.42629907949633E-6,NO
26,36,1.3619465252979262E-6,NO
26,37,0.0045262761936758125,NO
26,86,0.00726687981099218,NO
26,120,0.010155365995193639,NO
26,139,3.349638948728799E-6,NO
26,875,1.239067580139745E-4,NO
26,33,9.046514390810575E-7,NO
26,43,2.1368438228360003E-6,NO
26,99,3.997950980730894E-6,NO
26,288,6.885320260897922E-6,YES
26,130,0.003988962099906064,NO
26,146,0.014602931305497538,NO
26,204,3.5410455330876975E-6,NO
26,150,5.633457954611825E-6,NO
26,38,8.431106286294547E-7,NO
26,43,2.1368438228360003E-6,NO
26,47,1.630750883845346E-6,NO
26,32,4.273669381343964E-6,NO
26,93,2.17433214793108E-6,NO
26,93,2.17433214793108E-6,NO
26,282,0.011634944968609073,NO
26,251,2.8822501617891716E-6,NO
26,251,2.8822501617891716E-6,NO
26,129,1.239067580139745E-4,NO
26,53,0.0036923066834148805,NO
26,124,1.239067580139745E-4,NO
26,50,0.002661213800840104,NO
26,106,0.002661213800840104,NO
26,34,1.106582116969191E-6,NO
26,66,1.9989834822034203E-6,NO
26,40,1.5688238293976124E-6,NO
26,140,0.012661286052046547,NO
26,84,2.2951278238861164E-6,NO
26,39,1.549213592291222E-6,NO
26,34,1.106582116969191E-6,NO
26,38,8.431106286294547E-7,NO
26,149,0.006414177806328132,NO
26,758,0.9987636897892821,NO
26,46,2.2533984151550017E-6,NO
26,204,3.5410455330876975E-6,NO
26,153,5.388527639719475E-6,NO
26,57,1.770529036067783E-6,NO
26,320,2.4786265500077123E-5,NO
26,1595,0.9987636897892821,YES
26,248,0.9987636897892821,NO
26,432,6.196105640060897E-5,NO
26,443,0.9987636897892821,NO
26,40,1.5688238293976124E-6,NO
26,164,0.9987636897892821,NO
26,112,0.011411449006050378,NO
26,86,0.00726687981099218,NO
26,814,0.9987636897892821,NO
26,422,0.16673550659769643,NO
26,177,4.766780378042878E-6,NO
26,163,2.4786265500077123E-5,NO
26,452,1.239067580139745E-4,NO
26,205,2.0655391906740206E-5,NO
26,68,0.0011237223224330876,NO
26,277,8.852519791192255E-6,NO
26,479,4.13090773031184E-5,NO
26,101,3.5410455330876975E-6,NO
26,29,3.261491130331605E-6,NO
26,68,0.0011237223224330876,NO
26,90,1.239067580139745E-4,NO
26,70,2.7541508602120317E-6,NO
26,79,0.01639522911333704,NO
26,186,5.164007973597805E-6,NO
26,171,1.239067580139745E-4,NO
26,136,0.012360601677526034,NO
26,2924,1.239067580139745E-4,YES
26,661,0.9987636897892821,NO
26,47,1.630750883845346E-6,NO
26,250,1.239067580139745E-4,NO
26,81,0.0016122952950690895,NO
26,69,0.024393438779109818,NO
26,117,1.239067580139745E-4,NO
26,57,1.770529036067783E-6,NO
26,31,2.7541508602120317E-6,NO
26,60,0.008749905789766688,NO
26,46,2.2533984151550017E-6,NO
26,26,5.164007973597805E-6,NO
26,132,1.239067580139745E-4,NO
26,159,0.06251129609244294,NO
26,80,0.0021257624320202393,NO
26,89,1.239067580139745E-4,NO
26,104,6.196796768194197E-6,NO
26,96,1.7704726119507775E-5,NO
26,84,2.2951278238861164E-6,NO
26,80,0.0021257624320202393,NO
26,70,2.7541508602120317E-6,NO
26,135,1.239067580139745E-4,NO
26,25,5.164007973597805E-6,NO
26,169,1.239067580139745E-4,NO
26,87,3.4426838344297177E-6,NO
26,83,4.42629907949633E-6,NO
26,79,0.01639522911333704,NO
26,211,9.533469868171555E-6,NO
26,93,2.17433214793108E-6,NO
26,49,5.901714690825571E-6,NO
26,69,0.024393438779109818,NO
26,90,0.0654306279306766,NO
26,144,0.027785906252879987,NO
26,72,0.0023488656719066947,NO
26,346,3.0982447905506585E-5,NO
26,101,3.5410455330876975E-6,NO
26,629,0.16673550659769643,NO
26,115,0.01734795591605863,NO
