ID,SIZE,PREDICTED,ACTUAL
19,126,0.02,NO
19,22,0.0,NO
19,75,0.024249999999999997,NO
19,131,0.0,NO
19,223,0.9375,NO
19,40,0.0,NO
19,381,0.8166666666666665,YES
19,46,0.0,NO
19,26,0.0,NO
19,66,0.0,NO
19,95,0.27296428571428566,NO
19,33,0.0,NO
19,103,0.0,NO
19,219,0.82,NO
19,328,0.25666666666666665,YES
19,59,0.4943333333333333,NO
19,376,0.4996666666666666,NO
19,33,0.0,NO
19,36,0.0,NO
19,44,0.0,NO
19,70,0.11778815628815628,NO
19,69,0.9128349069231422,NO
19,31,0.0,NO
19,27,0.0,NO
19,33,0.0,NO
19,27,0.0,NO
19,27,0.0,NO
19,40,0.0,NO
19,60,0.641452380952381,NO
19,69,0.9128349069231422,NO
19,85,0.4111865079365078,NO
19,85,0.4111865079365078,NO
19,86,0.305595238095238,YES
19,50,0.0,YES
19,125,0.38921428571428573,NO
19,151,0.03,NO
19,242,0.41813492063492064,NO
19,47,0.01,NO
19,72,0.38412321012321027,NO
19,51,0.0,NO
19,51,0.0,NO
19,106,0.0,YES
19,87,0.033,NO
19,80,0.19149999999999998,NO
19,76,0.023583333333333338,NO
19,41,0.0,NO
19,63,0.0,NO
19,55,0.0,NO
19,106,0.0,NO
19,72,0.38412321012321027,NO
19,86,0.305595238095238,NO
19,55,0.0,NO
19,135,0.0,NO
19,63,0.0,NO
19,412,0.09066666666666666,NO
19,533,0.36,NO
19,71,0.5671428571428572,NO
19,50,0.0,NO
19,39,0.0,NO
19,88,0.7646746031746032,NO
19,37,0.3251228442180454,NO
19,74,0.26052380952380955,NO
19,79,0.0,NO
19,321,0.06,NO
19,631,0.99,NO
19,140,0.03166666666666666,NO
19,318,0.05,NO
19,356,0.21,NO
19,187,0.28748809523809515,NO
19,143,0.21,NO
19,186,0.047928571428571425,NO
19,138,0.0,NO
19,36,0.0,NO
19,37,0.3251228442180454,NO
19,120,0.8003492063492064,NO
19,139,0.0,NO
19,885,0.88,NO
19,33,0.0,NO
19,43,0.0,NO
19,99,0.0,NO
19,288,0.01,NO
19,126,0.47,YES
19,146,0.5089339826839827,NO
19,204,0.21850000000000003,NO
19,150,0.08,NO
