ID,SIZE,PREDICTED,ACTUAL
16,126,8.951429543298065E-6,NO
16,22,1.591343093570974E-5,NO
16,75,8.951429543298065E-6,NO
16,131,7.956842088511912E-6,NO
16,223,2.3869766553683103E-5,NO
16,40,3.6724201248622845E-6,NO
16,381,2.3869766553683103E-5,NO
16,46,6.510162363449345E-6,NO
16,26,1.0230179028132991E-5,NO
16,66,5.508609957363359E-6,NO
16,95,2.045993943857926E-5,NO
16,33,1.705058909785333E-6,NO
16,103,6.227115351084764E-6,NO
16,219,2.8643446379468375E-5,NO
16,328,3.580379520229144E-5,NO
16,59,0.0625078325008504,NO
16,376,0.2000171860678277,NO
16,33,1.705058909785333E-6,NO
16,36,3.4101061907067787E-6,NO
16,44,6.510162363449345E-6,NO
16,70,5.728951830973006E-6,NO
16,69,0.8383828592922657,NO
16,31,5.728951830973006E-6,NO
16,27,4.340127078920871E-6,NO
16,33,1.705058909785333E-6,NO
16,27,4.340127078920871E-6,NO
16,27,4.340127078920871E-6,NO
16,40,3.6724201248622845E-6,NO
16,60,0.5757569181625638,NO
16,69,0.8383828592922657,NO
16,85,0.24138186487554328,NO
16,85,0.24138186487554328,NO
16,86,0.05263832353384593,NO
16,50,3.3308019238711914E-6,NO
16,125,0.05000644505234816,NO
16,151,6.820165866433872E-6,NO
16,242,0.2000171860678277,NO
16,47,3.9784527001758475E-6,NO
16,72,0.12000217701416778,NO
16,51,7.956842088511912E-6,NO
16,51,7.956842088511912E-6,NO
16,106,3.4101061907067787E-6,NO
16,87,7.538067239559777E-6,NO
16,80,0.03571903548885411,NO
16,76,5.967655308229397E-6,NO
16,41,4.340127078920871E-6,NO
16,63,4.7741356427418815E-6,NO
16,55,5.967655308229397E-6,NO
16,106,3.4101061907067787E-6,NO
16,72,0.12000217701416778,NO
16,86,0.05263832353384593,NO
16,55,5.967655308229397E-6,NO
16,135,3.580379520229144E-5,NO
16,63,4.7741356427418815E-6,NO
16,412,2.3869766553683103E-5,NO
16,533,3.580379520229144E-5,NO
16,67,1.1935168166519465E-5,NO
16,50,3.3308019238711914E-6,NO
16,39,3.6724201248622845E-6,NO
16,88,0.5434779901237335,NO
16,37,0.31506921881621697,NO
16,74,0.0625078325008504,NO
16,79,4.938759383642829E-6,NO
16,321,1.591343093570974E-5,NO
16,631,4.7737254153141106E-5,NO
16,140,6.820165866433872E-6,NO
16,318,0.25001790189760115,NO
16,356,4.7737254153141106E-5,NO
16,187,0.08334327930680543,NO
16,142,1.790253857997064E-5,NO
16,186,1.4322133424994986E-5,NO
16,138,7.538067239559777E-6,NO
16,36,3.4101061907067787E-6,NO
16,37,0.31506921881621697,NO
16,120,0.5499996419389721,NO
16,139,1.0230179028132991E-5,NO
16,852,1.4322133424994986E-5,NO
16,33,1.705058909785333E-6,NO
16,43,5.3045895308621024E-6,NO
16,99,6.820165866433872E-6,NO
16,288,1.591343093570974E-5,NO
16,131,7.956842088511912E-6,YES
16,146,0.5526311822039968,NO
16,204,9.548180116869725E-6,NO
16,150,1.1935168166519465E-5,NO
16,38,1.7466455671882151E-6,NO
16,43,5.3045895308621024E-6,NO
16,47,3.9784527001758475E-6,NO
16,32,7.538067239559777E-6,NO
16,93,7.16116927571934E-6,NO
16,93,7.16116927571934E-6,NO
16,282,1.4322133424994986E-5,NO
16,251,6.227115351084764E-6,NO
16,251,6.227115351084764E-6,NO
16,130,1.4322133424994986E-5,NO
16,53,4.475754836053101E-6,NO
16,125,0.05000644505234816,NO
16,50,3.3308019238711914E-6,NO
16,106,3.4101061907067787E-6,NO
16,34,2.5127143345327357E-6,NO
16,66,5.508609957363359E-6,NO
16,40,3.6724201248622845E-6,NO
16,140,6.820165866433872E-6,NO
16,84,5.508609957363359E-6,NO
16,39,3.6724201248622845E-6,NO
16,34,2.5127143345327357E-6,NO
16,38,1.7466455671882151E-6,NO
16,149,0.29166915318971176,NO
16,761,1.43184421534937E-4,NO
16,46,6.510162363449345E-6,NO
16,204,9.548180116869725E-6,NO
16,153,1.3020155200249986E-5,NO
16,57,3.4101061907067787E-6,NO
16,57,3.4101061907067787E-6,NO
16,1309,0.9998568155784652,YES
16,170,0.4615393090075798,YES
16,339,3.580379520229144E-5,YES
16,40,3.6724201248622845E-6,NO
16,90,3.580379520229144E-5,YES
16,100,9.548180116869725E-6,NO
16,84,5.508609957363359E-6,NO
16,702,0.5,NO
16,392,1.43184421534937E-4,YES
16,165,2.3869766553683103E-5,NO
16,159,0.14287175709959898,NO
16,332,0.9998568155784652,YES
16,185,0.7307666883338658,NO
16,68,0.024393566777520054,NO
16,277,3.580379520229144E-5,NO
16,476,2.8643446379468375E-5,YES
16,101,6.820165866433872E-6,NO
16,63,4.7741356427418815E-6,NO
16,79,4.938759383642829E-6,NO
16,79,4.938759383642829E-6,NO
16,149,0.29166915318971176,NO
16,124,0.11765350138168094,YES
16,119,1.3020155200249986E-5,NO
16,1779,0.9999761302334463,YES
16,670,0.9998568155784652,YES
16,81,0.03846662333226834,NO
16,64,9.548180116869725E-6,NO
16,119,1.3020155200249986E-5,NO
16,46,6.510162363449345E-6,NO
16,81,0.03846662333226834,NO
16,152,1.43184421534937E-4,NO
16,72,0.12000217701416778,NO
16,88,0.5434779901237335,NO
16,94,0.10001145770674,NO
16,83,2.045993943857926E-5,NO
16,74,0.0625078325008504,NO
16,62,0.23077516305305834,NO
16,85,0.24138186487554328,NO
16,82,4.212477357934201E-6,NO
16,75,8.951429543298065E-6,NO
16,200,1.43184421534937E-4,NO
16,81,0.03846662333226834,NO
16,49,4.7737254153141106E-5,NO
16,64,9.548180116869725E-6,NO
16,87,7.538067239559777E-6,NO
16,79,4.938759383642829E-6,YES
16,61,8.951429543298065E-6,NO
16,101,6.820165866433872E-6,NO
16,442,7.160246312473149E-5,YES
16,115,1.43184421534937E-4,NO
16,123,1.43184421534937E-4,NO
16,284,3.580379520229144E-5,YES
16,103,6.227115351084764E-6,NO
16,29,6.510162363449345E-6,NO
16,215,3.580379520229144E-5,YES
16,71,3.580379520229144E-5,YES
16,36,3.4101061907067787E-6,NO
16,82,4.212477357934201E-6,NO
16,51,7.956842088511912E-6,NO
16,173,0.10001145770674,YES
16,98,5.967655308229397E-6,NO
16,174,3.580379520229144E-5,NO
16,1302,0.9999713565536206,YES
16,61,8.951429543298065E-6,NO
16,47,3.9784527001758475E-6,NO
16,192,1.3020155200249986E-5,NO
16,414,1.43184421534937E-4,YES
16,104,1.4322133424994986E-5,NO
16,1157,1.43184421534937E-4,YES
16,323,0.874986573096065,YES
16,852,1.4322133424994986E-5,YES
16,414,1.43184421534937E-4,NO
16,45,4.092121847020117E-6,NO
16,738,0.9998568155784652,YES
16,129,8.424883736604435E-6,NO
16,256,3.580379520229144E-5,YES
16,44,6.510162363449345E-6,NO
16,452,3.580379520229144E-5,NO
16,149,0.29166915318971176,NO
16,112,0.6190459951986033,NO
16,140,6.820165866433872E-6,YES
16,81,0.03846662333226834,NO
16,274,2.8643446379468375E-5,YES
16,124,0.11765350138168094,NO
16,68,0.024393566777520054,NO
16,192,1.3020155200249986E-5,YES
16,123,1.1935168166519465E-5,NO
16,171,3.580379520229144E-5,NO
16,490,1.43184421534937E-4,YES
16,127,1.1017098536929314E-5,NO
16,961,0.9998568155784652,YES
16,147,1.591343093570974E-5,NO
16,110,0.35294365437756964,NO
16,128,0.16668257984436913,NO
16,93,7.16116927571934E-6,NO
16,82,4.212477357934201E-6,NO
16,139,1.0230179028132991E-5,NO
16,59,0.0625078325008504,NO
16,117,8.951429543298065E-6,NO
16,418,0.9998568155784652,NO
16,77,9.548180116869725E-6,NO
16,70,5.728951830973006E-6,NO
16,148,0.0769323990833774,NO
16,250,0.5555537873965627,NO
16,661,1.43184421534937E-4,NO
16,381,0.9998568155784652,YES
16,66,5.508609957363359E-6,NO
16,120,0.5499996419389721,NO
16,326,2.8643446379468375E-5,NO
16,54,1.790253857997064E-5,NO
16,972,3.580379520229144E-5,YES
16,185,0.7307666883338658,YES
16,27,4.340127078920871E-6,NO
16,901,0.9998568155784652,YES
16,167,1.790253857997064E-5,YES
16,50,3.3308019238711914E-6,NO
16,41,4.340127078920871E-6,NO
16,113,7.538067239559777E-6,YES
16,160,3.580379520229144E-5,NO
16,958,0.9998568155784652,YES
16,53,4.475754836053101E-6,NO
16,293,3.580379520229144E-5,NO
16,42,7.538067239559777E-6,NO
16,31,5.728951830973006E-6,NO
16,36,3.4101061907067787E-6,NO
16,177,2.045993943857926E-5,NO
16,482,0.5,YES
16,629,1.43184421534937E-4,YES
16,96,3.580379520229144E-5,NO
16,34,2.5127143345327357E-6,NO
16,144,2.8643446379468375E-5,NO
16,79,4.938759383642829E-6,NO
16,77,9.548180116869725E-6,NO
16,134,1.790253857997064E-5,NO
16,37,0.31506921881621697,NO
16,127,1.1017098536929314E-5,YES
16,115,0.11112348822406111,NO
16,93,7.16116927571934E-6,NO
16,44,6.510162363449345E-6,NO
16,884,0.9998568155784652,YES
16,34,2.5127143345327357E-6,NO
16,1343,0.9998568155784652,YES
16,511,0.9998568155784652,NO
16,164,1.43184421534937E-4,NO
16,68,0.024393566777520054,NO
16,58,0.9998568155784652,NO
16,38,1.7466455671882151E-6,NO
16,129,8.424883736604435E-6,YES
16,144,2.8643446379468375E-5,NO
16,45,4.092121847020117E-6,NO
16,33,1.705058909785333E-6,NO
16,80,0.03571903548885411,NO
16,38,1.7466455671882151E-6,NO
16,33,1.705058909785333E-6,NO
16,57,3.4101061907067787E-6,NO
16,106,3.4101061907067787E-6,NO
16,374,0.9998568155784652,NO
16,153,1.43184421534937E-4,NO
16,42,7.160246312473149E-5,NO
16,45,4.092121847020117E-6,NO
16,141,0.11112348822406111,NO
16,82,4.212477357934201E-6,NO
16,34,2.5127143345327357E-6,NO
16,177,2.045993943857926E-5,NO
16,37,0.31506921881621697,NO
16,461,2.3869766553683103E-5,NO
16,84,5.508609957363359E-6,NO
16,38,1.7466455671882151E-6,NO
16,193,0.2000171860678277,NO
16,295,3.580379520229144E-5,NO
16,110,0.35294365437756964,NO
16,38,1.7466455671882151E-6,NO
16,313,3.580379520229144E-5,NO
