Filename,IFA,Precision_0.5,Recall,F1,MAP,AUC,G_Measure,MCC,PofB10,PofB15,PofB20,PofB25,PofB30,PofB35,PofB40,PofB45,PofB50,PofB55,PofB60,PofB65,PofB70,PofB75,PofB80,PofB85,PofB90,PofB95,PofB100,Average_Pofb,Npofb10,Npofb15,Npofb20,Npofb25,Npofb30,Npofb35,Npofb40,Npofb45,Npofb50,Npofb55,Npofb60,Npofb65,Npofb70,Npofb75,Npofb80,Npofb85,Npofb90,Npofb95,Npofb100,avgNPofB,Popt10,Popt15,Popt20,Popt25,Popt30,Popt35,Popt40,Popt45,Popt50,Popt55,Popt60,Popt65,Popt70,Popt75,Popt80,Popt85,Popt90,Popt95,Popt100,avgNpopt,
BOOKKEEPER_RandomForestfalseSMOTEfalse5.csv,0,0.4857142857142857,0.30357142857142855,0.37362637362637363,0.4357681828235909,0.7802816901408449,0.4600313164973702,0.3107940891487644,0.25,0.32142857142857145,0.39285714285714285,0.48214285714285715,0.5357142857142857,0.5714285714285714,0.6785714285714286,0.6785714285714286,0.7142857142857143,0.7321428571428571,0.8928571428571429,0.8928571428571429,0.9821428571428571,1.0,1.0,1.0,1.0,1.0,1.0,0.7476360034814097,0.25,0.32142857142857145,0.39285714285714285,0.48214285714285715,0.5357142857142857,0.5714285714285714,0.6785714285714286,0.6785714285714286,0.7142857142857143,0.7321428571428571,0.8928571428571429,0.8928571428571429,0.9821428571428571,1.0,1.0,1.0,1.0,1.0,1.0,0.751417476133229,0.3414634146341463,0.36734693877551017,0.40740740740740744,0.4821428571428572,0.5357142857142857,0.5714285714285714,0.6785714285714286,0.6785714285714286,0.7142857142857143,0.7321428571428571,0.8928571428571429,0.8928571428571429,0.9821428571428571,1.0,1.0,1.0,1.0,1.0,1,0.7434210526315791,
BOOKKEEPER_IBkfalseUnderSamplfalse2.csv,11,0.390625,0.30864197530864196,0.3448275862068966,0.3432795600701549,0.8827697262479871,0.4500259177230102,0.15098107800725782,0.1625,0.225,0.275,0.3125,0.3125,0.325,0.4125,0.5125,0.6,0.6125,0.6125,0.6125,0.6125,0.675,0.8,0.875,0.9125,0.9625,1.0,0.29643855925629226,0.1625,0.225,0.275,0.3125,0.3125,0.325,0.4125,0.5125,0.6,0.6125,0.6125,0.6125,0.6125,0.675,0.8,0.875,0.9125,0.9625,1.0,0.3069156282500078,0.3023255813953488,0.33333333333333326,0.3548387096774194,0.3623188405797101,0.33783783783783783,0.33333333333333337,0.40740740740740744,0.5061728395061729,0.5925925925925926,0.6049382716049383,0.6049382716049383,0.4385964912280702,0.2195121951219513,0.06896551724137934,0.15000000000000036,0.2142857142857142,0.0,0.0,0.0,0.569078947368421,
BOOKKEEPER_RandomForesttrueUnderSamplfalse6.csv,5,0.25555555555555554,0.575,0.35384615384615387,0.20718393043648994,0.777396373056995,0.6781587947130049,0.28683822772992446,0.2,0.375,0.45,0.5,0.65,0.675,0.75,0.8,0.825,0.825,0.825,0.875,0.9,0.925,0.925,0.925,0.925,0.95,1.0,0.675870973960957,0.2,0.375,0.45,0.5,0.65,0.675,0.75,0.8,0.825,0.825,0.825,0.875,0.9,0.925,0.925,0.925,0.925,0.95,1.0,0.725863822086233,0.22857142857142854,0.3846153846153846,0.44999999999999996,0.5,0.65,0.675,0.75,0.8,0.825,0.825,0.825,0.875,0.9,0.925,0.925,0.903225806451613,0.7500000000000002,0.5999999999999996,1,0.7526315789473685,
BOOKKEEPER_IBkfalseNotSettrue1.csv,18,0,0.0,0.0,0.043801652892561986,1.0,0.0,0,0.14285714285714285,0.2857142857142857,0.3619047619047619,0.4380952380952381,0.5047619047619047,0.580952380952381,0.6571428571428571,0.7047619047619048,0.7523809523809524,0.8,0.8476190476190476,0.8857142857142857,0.9142857142857143,0.9428571428571428,0.9714285714285714,0.9904761904761905,1.0,1.0,1.0,0.10853296595398397,0.14285714285714285,0.2857142857142857,0.3619047619047619,0.4380952380952381,0.5047619047619047,0.580952380952381,0.6571428571428571,0.7047619047619048,0.7523809523809524,0.8,0.8476190476190476,0.8857142857142857,0.9142857142857143,0.9428571428571428,0.9714285714285714,0.9904761904761905,1.0,1.0,1.0,0.11636483727702615,0.3191489361702128,0.5084745762711864,0.5588235294117647,0.40816326530612246,0.2222222222222222,0.1071428571428572,0.0869565217391306,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7253132832080201,
BOOKKEEPER_NaiveBayesfalseSMOTEfalse4.csv,2,0.4,0.041666666666666664,0.07547169811320754,0.3600594807491359,0.988095238095238,0.07997056298295105,0.0948392430897075,0.14583333333333334,0.2708333333333333,0.4166666666666667,0.5416666666666666,0.6041666666666666,0.6666666666666666,0.7291666666666666,0.8125,0.8333333333333334,0.875,0.9375,0.9791666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7958826329389365,0.14583333333333334,0.2708333333333333,0.4166666666666667,0.5416666666666666,0.6041666666666666,0.6666666666666666,0.7291666666666666,0.8125,0.8333333333333334,0.875,0.9375,0.9791666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7838212294301645,0.19444444444444453,0.3023255813953488,0.41666666666666674,0.5416666666666666,0.6041666666666666,0.6666666666666666,0.7291666666666666,0.8125,0.8333333333333334,0.875,0.9375,0.9791666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1,0.7796052631578947,
BOOKKEEPER_IBkfalseSMOTEfalse4.csv,3,0.2653061224489796,0.2708333333333333,0.26804123711340205,0.23626052940600448,0.8581560283687945,0.4153535794122457,0.15999864545219922,0.16666666666666666,0.20833333333333334,0.2708333333333333,0.3541666666666667,0.4375,0.5,0.6041666666666666,0.7083333333333334,0.75,0.8125,0.9166666666666666,0.9375,0.9375,1.0,1.0,1.0,1.0,1.0,1.0,0.6534287418008348,0.16666666666666666,0.20833333333333334,0.2708333333333333,0.3541666666666667,0.4375,0.5,0.6041666666666666,0.7083333333333334,0.75,0.8125,0.9166666666666666,0.9375,0.9375,1.0,1.0,1.0,1.0,1.0,1.0,0.7202077383380934,0.2222222222222222,0.2325581395348838,0.27083333333333326,0.35416666666666674,0.4375,0.5,0.6041666666666666,0.7083333333333334,0.75,0.8125,0.9166666666666666,0.9375,0.9375,1.0,1.0,1.0,1.0,1.0,1,0.7160087719298246,
BOOKKEEPER_NaiveBayesfalseSMOTEfalse5.csv,2,0.5714285714285714,0.07142857142857142,0.12698412698412698,0.5047026574398836,0.9891348088531187,0.1332576187772099,0.1669769162857191,0.17857142857142858,0.35714285714285715,0.4642857142857143,0.5,0.5892857142857143,0.6607142857142857,0.7321428571428571,0.75,0.8214285714285714,0.9107142857142857,0.9285714285714286,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8002618819600298,0.17857142857142858,0.35714285714285715,0.4642857142857143,0.5,0.5892857142857143,0.6607142857142857,0.7321428571428571,0.75,0.8214285714285714,0.9107142857142857,0.9285714285714286,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7908633857194283,0.24390243902439035,0.40816326530612257,0.4814814814814815,0.5,0.5892857142857143,0.6607142857142857,0.7321428571428571,0.75,0.8214285714285714,0.9107142857142857,0.9285714285714286,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.7838345864661654,
BOOKKEEPER_IBktrueNotSetfalse5.csv,1,0.4838709677419355,0.26785714285714285,0.3448275862068966,0.39494823941768886,0.8711267605633801,0.4183635690485005,0.2894175381713666,0.17857142857142858,0.25,0.3392857142857143,0.4107142857142857,0.5178571428571429,0.6607142857142857,0.7321428571428571,0.8214285714285714,0.8571428571428571,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.9464285714285714,0.9821428571428571,1.0,1.0,1.0,1.0,1.0,0.6785951226937044,0.17857142857142858,0.25,0.3392857142857143,0.4107142857142857,0.5178571428571429,0.6607142857142857,0.7321428571428571,0.8214285714285714,0.8571428571428571,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.9464285714285714,0.9821428571428571,1.0,1.0,1.0,1.0,1.0,0.7681975942566444,0.24390243902439035,0.2857142857142857,0.35185185185185186,0.4107142857142857,0.5178571428571429,0.6607142857142857,0.7321428571428571,0.8214285714285714,0.8571428571428571,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.9464285714285714,0.9821428571428571,1.0,1.0,1.0,1.0,1,0.762218045112782,
BOOKKEEPER_IBkfalseNotSetfalse5.csv,2,0.47058823529411764,0.2857142857142857,0.35555555555555557,0.3691723568635769,0.8741951710261568,0.43923101987618113,0.29267424752976545,0.21428571428571427,0.2857142857142857,0.35714285714285715,0.42857142857142855,0.5535714285714286,0.7142857142857143,0.75,0.7678571428571429,0.8571428571428571,0.9107142857142857,0.9107142857142857,0.9107142857142857,0.9464285714285714,0.9821428571428571,1.0,1.0,1.0,1.0,1.0,0.6982278682280276,0.21428571428571427,0.2857142857142857,0.35714285714285715,0.42857142857142855,0.5535714285714286,0.7142857142857143,0.75,0.7678571428571429,0.8571428571428571,0.9107142857142857,0.9107142857142857,0.9107142857142857,0.9464285714285714,0.9821428571428571,1.0,1.0,1.0,1.0,1.0,0.7748277245572313,0.29268292682926833,0.326530612244898,0.37037037037037035,0.4285714285714286,0.5535714285714286,0.7142857142857143,0.75,0.7678571428571429,0.8571428571428571,0.9107142857142857,0.9107142857142857,0.9107142857142857,0.9464285714285714,0.9821428571428571,1.0,1.0,1.0,1.0,1,0.7678571428571429,
BOOKKEEPER_RandomForesttrueOverSamplfalse1.csv,18,0,0.0,0.0,0.043801652892561986,1.0,0.0,0,0.12380952380952381,0.2857142857142857,0.37142857142857144,0.44761904761904764,0.5142857142857142,0.5714285714285714,0.6476190476190476,0.7142857142857143,0.7619047619047619,0.8095238095238095,0.8476190476190476,0.8857142857142857,0.9142857142857143,0.9428571428571428,0.9714285714285714,0.9904761904761905,1.0,1.0,1.0,0.11589884176770042,0.12380952380952381,0.2857142857142857,0.37142857142857144,0.44761904761904764,0.5142857142857142,0.5714285714285714,0.6476190476190476,0.7142857142857143,0.7619047619047619,0.8095238095238095,0.8476190476190476,0.8857142857142857,0.9142857142857143,0.9428571428571428,0.9714285714285714,0.9904761904761905,1.0,1.0,1.0,0.11589884176770042,0.276595744680851,0.5084745762711864,0.5735294117647058,0.4285714285714286,0.2499999999999999,0.07142857142857117,0.04347826086956552,0.04999999999999982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7263157894736842,
BOOKKEEPER_IBkfalseSMOTEfalse2.csv,5,0.29411764705882354,0.06172839506172839,0.10204081632653061,0.2643189985728287,0.9510466988727858,0.11590812420246704,0.01844656255560238,0.06172839506172839,0.06172839506172839,0.13580246913580246,0.1728395061728395,0.3333333333333333,0.3950617283950617,0.49382716049382713,0.6296296296296297,0.691358024691358,0.7777777777777778,0.8148148148148148,0.8765432098765432,0.9259259259259259,0.9629629629629629,1.0,1.0,1.0,1.0,1.0,0.5739834172851276,0.06172839506172839,0.06172839506172839,0.13580246913580246,0.1728395061728395,0.3333333333333333,0.3950617283950617,0.49382716049382713,0.6296296296296297,0.691358024691358,0.7777777777777778,0.8148148148148148,0.8765432098765432,0.9259259259259259,0.9629629629629629,1.0,1.0,1.0,1.0,1.0,0.6498152586675859,0.11627906976744184,0.09259259259259256,0.17741935483870974,0.2028985507246377,0.3648648648648649,0.41025641025641024,0.49382716049382713,0.6296296296296297,0.691358024691358,0.7777777777777778,0.8148148148148148,0.8245614035087719,0.8536585365853658,0.8965517241379309,1.0,1.0,1.0,1.0,1,0.6491228070175438,
BOOKKEEPER_NaiveBayesfalseUnderSamplfalse5.csv,2,0.5555555555555556,0.08928571428571429,0.15384615384615385,0.48410381184103807,0.9887323943661972,0.16378143810368162,0.18288131107677294,0.10714285714285714,0.16071428571428573,0.30357142857142855,0.42857142857142855,0.48214285714285715,0.5178571428571429,0.5535714285714286,0.6428571428571429,0.7142857142857143,0.75,0.7678571428571429,0.7678571428571429,0.8214285714285714,0.9285714285714286,0.9821428571428571,1.0,1.0,1.0,1.0,0.5311052378881017,0.10714285714285714,0.16071428571428573,0.30357142857142855,0.42857142857142855,0.48214285714285715,0.5178571428571429,0.5535714285714286,0.6428571428571429,0.7142857142857143,0.75,0.7678571428571429,0.7678571428571429,0.8214285714285714,0.9285714285714286,0.9821428571428571,1.0,1.0,1.0,1.0,0.6839384077693266,0.14634146341463405,0.18367346938775508,0.31481481481481477,0.4285714285714286,0.4821428571428572,0.5178571428571429,0.5535714285714286,0.6428571428571429,0.7142857142857143,0.75,0.7678571428571429,0.7678571428571429,0.8214285714285714,0.9285714285714286,0.975,1.0,1.0,1.0,1,0.680451127819549,
BOOKKEEPER_IBktrueNotSetfalse3.csv,2,0.2753623188405797,0.35185185185185186,0.3089430894308943,0.24073216521502425,0.8521574379660187,0.49508213605231993,0.1695338619644594,0.14814814814814814,0.2222222222222222,0.25925925925925924,0.3333333333333333,0.35185185185185186,0.37037037037037035,0.42592592592592593,0.4444444444444444,0.5185185185185185,0.6296296296296297,0.7222222222222222,0.7962962962962963,0.8888888888888888,0.9814814814814815,1.0,1.0,1.0,1.0,1.0,0.5598281405933759,0.14814814814814814,0.2222222222222222,0.25925925925925924,0.3333333333333333,0.35185185185185186,0.37037037037037035,0.42592592592592593,0.4444444444444444,0.5185185185185185,0.6296296296296297,0.7222222222222222,0.7962962962962963,0.8888888888888888,0.9814814814814815,1.0,1.0,1.0,1.0,1.0,0.6441006556796031,0.2222222222222222,0.2727272727272727,0.2799999999999999,0.33333333333333326,0.35185185185185186,0.37037037037037035,0.42592592592592593,0.4444444444444444,0.5185185185185185,0.6296296296296297,0.7222222222222222,0.7962962962962963,0.8888888888888888,0.9814814814814815,1.0,1.0,1.0,1.0,1,0.6364522417153996,
BOOKKEEPER_IBkfalseNotSettrue3.csv,2,0.17721518987341772,0.25925925925925924,0.21052631578947367,0.16598354629676726,0.8388950006111722,0.3898443898443898,0.03861508038904439,0.18518518518518517,0.2222222222222222,0.25925925925925924,0.2777777777777778,0.3333333333333333,0.3888888888888889,0.5,0.5740740740740741,0.6666666666666666,0.7592592592592593,0.8518518518518519,0.9074074074074074,0.9444444444444444,1.0,1.0,1.0,1.0,1.0,1.0,0.5921797266291725,0.18518518518518517,0.2222222222222222,0.25925925925925924,0.2777777777777778,0.3333333333333333,0.3888888888888889,0.5,0.5740740740740741,0.6666666666666666,0.7592592592592593,0.8518518518518519,0.9074074074074074,0.9444444444444444,1.0,1.0,1.0,1.0,1.0,1.0,0.6860109870636187,0.2777777777777778,0.2727272727272727,0.2799999999999999,0.2777777777777778,0.33333333333333326,0.38888888888888884,0.5,0.5740740740740741,0.6666666666666666,0.7592592592592593,0.8518518518518519,0.9074074074074074,0.9444444444444444,1.0,1.0,1.0,1.0,1.0,1,0.6773879142300195,
BOOKKEEPER_RandomForesttrueOverSamplfalse4.csv,14,0.2878787878787879,0.3958333333333333,0.3333333333333333,0.21764012164153995,0.7691869300911858,0.5415676959619953,0.22189425271009885,0.20833333333333334,0.2708333333333333,0.375,0.4375,0.5208333333333334,0.5625,0.6041666666666666,0.6666666666666666,0.7083333333333334,0.75,0.75,0.75,0.75,0.75,0.75,0.8958333333333334,0.9166666666666666,0.9583333333333334,1.0,0.6015843873249014,0.20833333333333334,0.2708333333333333,0.375,0.4375,0.5208333333333334,0.5625,0.6041666666666666,0.6666666666666666,0.7083333333333334,0.75,0.75,0.75,0.75,0.75,0.75,0.8958333333333334,0.9166666666666666,0.9583333333333334,1.0,0.6344791241670066,0.2777777777777778,0.3023255813953488,0.375,0.4375,0.5208333333333334,0.5625,0.6041666666666666,0.6666666666666666,0.7083333333333334,0.75,0.75,0.75,0.75,0.75,0.75,0.8076923076923078,0.6923076923076923,0.6000000000000002,1,0.6644736842105263,
BOOKKEEPER_RandomForesttrueNotSettrue6.csv,1,0.1978021978021978,0.45,0.2748091603053435,0.2000544154191322,0.783549222797927,0.57879597287857,0.1856618673569626,0.325,0.375,0.475,0.55,0.575,0.7,0.775,0.825,0.825,0.825,0.85,0.925,0.95,1.0,1.0,1.0,1.0,1.0,1.0,0.7690138808559861,0.325,0.375,0.475,0.55,0.575,0.7,0.775,0.825,0.825,0.825,0.85,0.925,0.95,1.0,1.0,1.0,1.0,1.0,1.0,0.7911075766338924,0.37142857142857133,0.3846153846153846,0.475,0.55,0.575,0.7,0.775,0.825,0.825,0.825,0.85,0.925,0.95,1.0,1.0,1.0,1.0,1.0,1,0.7881578947368421,
BOOKKEEPER_RandomForesttrueNotSetfalse1.csv,18,0,0.0,0.0,0.043801652892561986,1.0,0.0,0,0.12380952380952381,0.2857142857142857,0.37142857142857144,0.44761904761904764,0.5142857142857142,0.5714285714285714,0.6476190476190476,0.7142857142857143,0.7619047619047619,0.8095238095238095,0.8476190476190476,0.8857142857142857,0.9142857142857143,0.9428571428571428,0.9714285714285714,0.9904761904761905,1.0,1.0,1.0,0.11589884176770042,0.12380952380952381,0.2857142857142857,0.37142857142857144,0.44761904761904764,0.5142857142857142,0.5714285714285714,0.6476190476190476,0.7142857142857143,0.7619047619047619,0.8095238095238095,0.8476190476190476,0.8857142857142857,0.9142857142857143,0.9428571428571428,0.9714285714285714,0.9904761904761905,1.0,1.0,1.0,0.11589884176770042,0.276595744680851,0.5084745762711864,0.5735294117647058,0.4285714285714286,0.2499999999999999,0.07142857142857117,0.04347826086956552,0.04999999999999982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7263157894736842,
BOOKKEEPER_RandomForestfalseSMOTEfalse6.csv,0,0.38235294117647056,0.325,0.35135135135135137,0.4135123994191975,0.8269430051813472,0.483739422978897,0.2912475599835558,0.275,0.4,0.475,0.575,0.625,0.7,0.75,0.75,0.875,0.875,0.9,0.95,0.975,1.0,1.0,1.0,1.0,1.0,1.0,0.7895700790437633,0.275,0.4,0.475,0.575,0.625,0.7,0.75,0.75,0.875,0.875,0.9,0.95,0.975,1.0,1.0,1.0,1.0,1.0,1.0,0.7986601118180066,0.3142857142857143,0.41025641025641024,0.475,0.575,0.625,0.7,0.75,0.75,0.875,0.875,0.9,0.95,0.975,1.0,1.0,1.0,1.0,1.0,1,0.7960526315789473,
