Filename,IFA,Precision_0.5,Recall,F1,MAP,AUC,G_Measure,MCC,PofB10,PofB15,PofB20,PofB25,PofB30,PofB35,PofB40,PofB45,PofB50,PofB55,PofB60,PofB65,PofB70,PofB75,PofB80,PofB85,PofB90,PofB95,PofB100,Average_Pofb,Npofb10,Npofb15,Npofb20,Npofb25,Npofb30,Npofb35,Npofb40,Npofb45,Npofb50,Npofb55,Npofb60,Npofb65,Npofb70,Npofb75,Npofb80,Npofb85,Npofb90,Npofb95,Npofb100,avgNPofB,Popt10,Popt15,Popt20,Popt25,Popt30,Popt35,Popt40,Popt45,Popt50,Popt55,Popt60,Popt65,Popt70,Popt75,Popt80,Popt85,Popt90,Popt95,Popt100,avgNpopt,
ZOOKEEPER_IBkfalseNotSetfalse24.csv,2,0.42105263157894735,0.13114754098360656,0.2,0.36503310930555505,0.7596366858661942,0.23085100997316862,0.15759263555861178,0.14754098360655737,0.18032786885245902,0.2459016393442623,0.29508196721311475,0.32786885245901637,0.39344262295081966,0.4262295081967213,0.5081967213114754,0.6065573770491803,0.639344262295082,0.6721311475409836,0.7540983606557377,0.8032786885245902,0.8524590163934426,0.9180327868852459,0.9344262295081968,0.9672131147540983,0.9836065573770492,1.0,0.2954540188287851,0.14754098360655737,0.18032786885245902,0.2459016393442623,0.29508196721311475,0.32786885245901637,0.39344262295081966,0.4262295081967213,0.5081967213114754,0.6065573770491803,0.639344262295082,0.6721311475409836,0.7540983606557377,0.8032786885245902,0.8524590163934426,0.9180327868852459,0.9344262295081968,0.9672131147540983,0.9836065573770492,1.0,0.46683991567818073,0.2093023255813954,0.22448979591836737,0.28301886792452824,0.3214285714285714,0.34482758620689646,0.4,0.42622950819672134,0.5081967213114754,0.6065573770491803,0.639344262295082,0.6721311475409836,0.6153846153846153,0.4285714285714287,0.357142857142857,0.5,0.3333333333333337,0.4999999999999991,0.5,1,0.6134598792062123,
ZOOKEEPER_IBkfalseNotSetfalse18.csv,0,0.5714285714285714,0.07142857142857142,0.12698412698412698,0.43536039234104834,0.7809214594928878,0.13321647677475895,0.1501390820882937,0.07272727272727272,0.09090909090909091,0.14545454545454545,0.16363636363636364,0.2727272727272727,0.34545454545454546,0.41818181818181815,0.4909090909090909,0.509090909090909,0.6181818181818182,0.6727272727272727,0.6909090909090909,0.7454545454545455,0.8181818181818182,0.8363636363636363,0.9272727272727272,0.9272727272727272,0.9636363636363636,1.0,0.23501201281565579,0.07272727272727272,0.09090909090909091,0.14545454545454545,0.16363636363636364,0.2727272727272727,0.34545454545454546,0.41818181818181815,0.4909090909090909,0.509090909090909,0.6181818181818182,0.6727272727272727,0.6909090909090909,0.7454545454545455,0.8181818181818182,0.8363636363636363,0.9272727272727272,0.9272727272727272,0.9636363636363636,1.0,0.2114494815168374,0.12903225806451613,0.1351351351351352,0.19047619047619058,0.20000000000000007,0.3125,0.37254901960784315,0.4339622641509434,0.49090909090909096,0.5,0.4761904761904763,0.3214285714285716,0.1428571428571429,0.0625,0.08333333333333337,0,0.16666666666666685,0,0,0.0,0.5636363636363635,
ZOOKEEPER_IBkfalseNotSetfalse1.csv,64,0,0.0,0.0,0.009843659525188187,1.0,0.0,0,0.0,0.058823529411764705,0.11764705882352941,0.11764705882352941,0.17647058823529413,0.23529411764705882,0.29411764705882354,0.4117647058823529,0.5294117647058824,0.6470588235294118,0.6470588235294118,0.7058823529411765,0.7058823529411765,0.7647058823529411,0.7647058823529411,0.8235294117647058,0.8823529411764706,1.0,1.0,0.4520103993014209,0.0,0.058823529411764705,0.11764705882352941,0.11764705882352941,0.17647058823529413,0.23529411764705882,0.29411764705882354,0.4117647058823529,0.5294117647058824,0.6470588235294118,0.6470588235294118,0.7058823529411765,0.7058823529411765,0.7647058823529411,0.7647058823529411,0.8235294117647058,0.8823529411764706,1.0,1.0,0.4520103993014209,0.0,0.07692307692307698,0.13333333333333341,0.125,0.17647058823529416,0.23529411764705888,0.2941176470588236,0.4117647058823529,0.5294117647058824,0.6470588235294118,0.6470588235294118,0.7058823529411765,0.7058823529411765,0.6666666666666665,0.4999999999999999,0.3999999999999998,0.33333333333333337,1.0,1,0.5201238390092878,
ZOOKEEPER_RandomForesttrueOverSamplfalse15.csv,1,0.34375,0.2558139534883721,0.29333333333333333,0.35599097920574585,0.8149184599054331,0.3996366939146231,0.1912156436359315,0.07142857142857142,0.14285714285714285,0.23809523809523808,0.2857142857142857,0.38095238095238093,0.42857142857142855,0.47619047619047616,0.5714285714285714,0.6428571428571429,0.7380952380952381,0.7380952380952381,0.7619047619047619,0.8095238095238095,0.8571428571428571,0.9047619047619048,0.9285714285714286,0.9285714285714286,0.9523809523809523,1.0,0.38300326463154666,0.07142857142857142,0.14285714285714285,0.23809523809523808,0.2857142857142857,0.38095238095238093,0.42857142857142855,0.47619047619047616,0.5714285714285714,0.6428571428571429,0.7380952380952381,0.7380952380952381,0.7619047619047619,0.8095238095238095,0.8571428571428571,0.9047619047619048,0.9285714285714286,0.9285714285714286,0.9523809523809523,1.0,0.376235971155168,0.125,0.2068965517241378,0.3125000000000001,0.34285714285714286,0.42105263157894735,0.45000000000000007,0.47619047619047616,0.5581395348837209,0.6279069767441862,0.7209302325581397,0.6250000000000002,0.5217391304347827,0.47058823529411775,0.4166666666666665,0.44444444444444464,0.42857142857142916,0.0,0,0.0,0.6240601503759398,
ZOOKEEPER_RandomForesttrueOverSamplfalse24.csv,0,0.3709677419354839,0.3770491803278688,0.37398373983739835,0.36152051730392487,0.7551506424457247,0.5257727373804758,0.243718251945017,0.21311475409836064,0.26229508196721313,0.29508196721311475,0.3442622950819672,0.3770491803278688,0.4098360655737705,0.4426229508196721,0.4918032786885246,0.5409836065573771,0.5901639344262295,0.6229508196721312,0.6557377049180327,0.6885245901639344,0.8032786885245902,0.8688524590163934,0.8852459016393442,0.9344262295081968,0.9508196721311475,1.0,0.2961335597349995,0.21311475409836064,0.26229508196721313,0.29508196721311475,0.3442622950819672,0.3770491803278688,0.4098360655737705,0.4426229508196721,0.4918032786885246,0.5409836065573771,0.5901639344262295,0.6229508196721312,0.6557377049180327,0.6885245901639344,0.8032786885245902,0.8688524590163934,0.8852459016393442,0.9344262295081968,0.9508196721311475,1.0,0.35499239556589013,0.3023255813953488,0.326530612244898,0.339622641509434,0.375,0.39655172413793105,0.41666666666666674,0.4426229508196722,0.4918032786885246,0.5409836065573771,0.5901639344262295,0.6229508196721312,0.46153846153846145,0.09523809523809534,0.14285714285714302,0.19999999999999962,0,0.0,0,1,0.5987920621225195,
